SEQN,Gender,Age(year),Race,Served_army,Country_of_birth,Length_time_US,Education(adults),Marital_status,Pregnancy_status,People_in_Household,Income_poverty_num,Income_poverty,Races_simplify
139165.0,Male,40.0,Mexican American,No,Others,>20,Some college,Married/Living with partner,,4.0,,High,Back-Hispanic-Asian
139166.0,Male,1.0,Other Hispanic,,US,,,,,4.0,4.67,Middle,Back-Hispanic-Asian
139167.0,Male,7.0,Non-Hispanic White,,US,,,,,6.0,2.42,Middle,White
139168.0,Male,80.0,Non-Hispanic White,Yes,US,,College graduate,Widowed/Divorced/Separated,,1.0,,High,White
139169.0,Male,15.0,Non-Hispanic White,,US,,,,,3.0,4.12,Middle,White
139170.0,Female,8.0,Mexican American,,US,,,,,7.0,1.55,Low,Back-Hispanic-Asian
139171.0,Male,60.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,2.0,2.06,Middle,White
139172.0,Female,49.0,Non-Hispanic Black,No,US,,Some college,Never married,,1.0,1.32,Low,Back-Hispanic-Asian
139173.0,Female,65.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,1.58,Low,White
139174.0,Male,27.0,Other Race,No,US,,9-11th grade,Married/Living with partner,,2.0,2.06,Middle,Back-Hispanic-Asian
139175.0,Male,2.0,Non-Hispanic Black,,US,,,,,3.0,,High,Back-Hispanic-Asian
139176.0,Female,10.0,Non-Hispanic Black,,US,,,,,5.0,1.93,Low,Back-Hispanic-Asian
139177.0,Female,63.0,Non-Hispanic Asian,No,Others,>20,Some college,Married/Living with partner,,4.0,2.5,Middle,Back-Hispanic-Asian
139178.0,Male,15.0,Non-Hispanic White,,US,,,,,6.0,2.96,Middle,White
139179.0,Male,18.0,Mexican American,No,Others,10-14,,,,4.0,0.72,Low,Back-Hispanic-Asian
139180.0,Male,68.0,Other Hispanic,No,Others,>20,9-11th grade,Widowed/Divorced/Separated,,6.0,,High,Back-Hispanic-Asian
139181.0,Male,27.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,3.0,2.39,Middle,White
139182.0,Female,51.0,Non-Hispanic White,No,Others,15-19,Some college,Widowed/Divorced/Separated,,1.0,2.61,Middle,White
139183.0,Female,12.0,Non-Hispanic Black,,Others,5-9,,,,4.0,0.7,Low,Back-Hispanic-Asian
139184.0,Female,68.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,3.0,,High,White
139185.0,Male,4.0,Other Hispanic,,US,,,,,7.0,5.0,High,Back-Hispanic-Asian
139186.0,Male,66.0,Non-Hispanic Black,No,US,,High school,Married/Living with partner,,5.0,1.16,Low,Back-Hispanic-Asian
139187.0,Female,16.0,Non-Hispanic White,,US,,,,,4.0,2.88,Middle,White
139188.0,Male,57.0,Other Hispanic,No,Others,>20,College graduate,Married/Living with partner,,3.0,5.0,High,Back-Hispanic-Asian
139189.0,Male,8.0,Mexican American,,US,,,,,6.0,1.75,Low,Back-Hispanic-Asian
139190.0,Male,6.0,Mexican American,,US,,,,,4.0,,High,Back-Hispanic-Asian
139191.0,Female,8.0,Non-Hispanic White,,US,,,,,6.0,4.5,Middle,White
139192.0,Female,5.0,Non-Hispanic White,,US,,,,,7.0,1.16,Low,White
139193.0,Female,72.0,Mexican American,No,US,,College graduate,Never married,,1.0,0.77,Low,Back-Hispanic-Asian
139194.0,Male,41.0,Non-Hispanic Black,Yes,US,,Some college,Never married,,1.0,5.397605346934028e-79,Low,Back-Hispanic-Asian
139195.0,Male,63.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,3.75,Middle,White
139196.0,Female,15.0,Other Race,,US,,,,,5.0,0.66,Low,Back-Hispanic-Asian
139197.0,Male,74.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
139198.0,Female,62.0,Non-Hispanic Black,No,US,,High school,Married/Living with partner,,2.0,1.26,Low,Back-Hispanic-Asian
139199.0,Female,71.0,Non-Hispanic Black,No,US,,Some college,Widowed/Divorced/Separated,,1.0,1.69,Low,Back-Hispanic-Asian
139200.0,Male,76.0,Non-Hispanic White,Yes,US,,College graduate,Widowed/Divorced/Separated,,1.0,1.65,Low,White
139201.0,Female,48.0,Mexican American,No,US,,Some college,Widowed/Divorced/Separated,,2.0,,High,Back-Hispanic-Asian
139202.0,Female,66.0,Non-Hispanic Black,No,Others,>20,9-11th grade,Widowed/Divorced/Separated,,6.0,1.71,Low,Back-Hispanic-Asian
139203.0,Female,70.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,2.76,Middle,White
139204.0,Female,80.0,Non-Hispanic White,No,Others,>20,High school,Widowed/Divorced/Separated,,2.0,2.65,Middle,White
139205.0,Female,70.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
139206.0,Male,58.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,4.0,5.0,High,White
139207.0,Female,21.0,Non-Hispanic White,No,US,,High school,Never married,Cannot ascertain,4.0,1.47,Low,White
139208.0,Male,57.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,3.0,2.82,Middle,White
139209.0,Female,41.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,No,5.0,2.74,Middle,White
139210.0,Male,5.0,Other Race,,US,,,,,3.0,,High,Back-Hispanic-Asian
139211.0,Male,33.0,Non-Hispanic Asian,No,Others,1-4,College graduate,Married/Living with partner,,2.0,4.56,Middle,Back-Hispanic-Asian
139212.0,Female,67.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,3.0,2.55,Middle,White
139213.0,Female,40.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,No,2.0,3.9,Middle,White
139214.0,Male,20.0,Non-Hispanic White,No,US,,High school,Never married,,1.0,,High,White
139215.0,Female,13.0,Non-Hispanic White,,US,,,,,7.0,0.96,Low,White
139216.0,Female,23.0,Non-Hispanic Black,No,US,,College graduate,Never married,No,1.0,,High,Back-Hispanic-Asian
139217.0,Female,27.0,Non-Hispanic Asian,No,Others,1-4,College graduate,Married/Living with partner,Cannot ascertain,2.0,0.85,Low,Back-Hispanic-Asian
139218.0,Female,66.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,,High,White
139219.0,Male,9.0,Other Race,,US,,,,,6.0,1.34,Low,Back-Hispanic-Asian
139220.0,Male,11.0,Other Race,,US,,,,,5.0,0.37,Low,Back-Hispanic-Asian
139221.0,Female,68.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,1.46,Low,White
139222.0,Female,4.0,Other Hispanic,,US,,,,,7.0,0.01,Low,Back-Hispanic-Asian
139223.0,Male,54.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,3.0,5.0,High,White
139224.0,Female,42.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,No,4.0,1.57,Low,White
139225.0,Male,64.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,5.0,High,White
139226.0,Female,13.0,Non-Hispanic White,,US,,,,,5.0,2.74,Middle,White
139227.0,Female,43.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,No,4.0,0.77,Low,White
139228.0,Male,69.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,1.0,3.73,Middle,White
139229.0,Female,48.0,Other Hispanic,No,Others,10-14,College graduate,Never married,,1.0,5.0,High,Back-Hispanic-Asian
139230.0,Male,4.0,Non-Hispanic White,,US,,,,,2.0,4.21,Middle,White
139231.0,Female,30.0,Non-Hispanic White,No,US,,9-11th grade,Widowed/Divorced/Separated,No,5.0,,High,White
139232.0,Male,40.0,Mexican American,No,Others,>20,< 9th grade,Married/Living with partner,,3.0,0.04,Low,Back-Hispanic-Asian
139233.0,Female,14.0,Other Hispanic,,Others,5-9,,,,4.0,0.52,Low,Back-Hispanic-Asian
139234.0,Female,72.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,,1.0,3.36,Middle,White
139235.0,Female,27.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,No,2.0,5.0,High,White
139236.0,Male,51.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,4.0,,High,White
139237.0,Female,51.0,Non-Hispanic Black,No,US,,Some college,Widowed/Divorced/Separated,,1.0,2.94,Middle,Back-Hispanic-Asian
139238.0,Female,12.0,Non-Hispanic Black,,US,,,,,4.0,1.15,Low,Back-Hispanic-Asian
139239.0,Male,29.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,7.0,,High,White
139240.0,Male,7.0,Other Race,,US,,,,,6.0,2.26,Middle,Back-Hispanic-Asian
139241.0,Female,10.0,Other Race,,US,,,,,6.0,0.55,Low,Back-Hispanic-Asian
139242.0,Female,5.0,Non-Hispanic Asian,,US,,,,,7.0,0.58,Low,Back-Hispanic-Asian
139243.0,Female,7.0,Other Race,,US,,,,,4.0,2.83,Middle,Back-Hispanic-Asian
139244.0,Female,61.0,Non-Hispanic Black,No,US,,College graduate,Widowed/Divorced/Separated,,3.0,4.12,Middle,Back-Hispanic-Asian
139245.0,Female,18.0,Mexican American,No,US,,,,,5.0,1.92,Low,Back-Hispanic-Asian
139246.0,Male,73.0,Non-Hispanic White,Yes,US,,College graduate,Widowed/Divorced/Separated,,2.0,3.68,Middle,White
139247.0,Male,9.0,Non-Hispanic Asian,,US,,,,,6.0,,High,Back-Hispanic-Asian
139248.0,Male,16.0,Mexican American,,US,,,,,3.0,5.0,High,Back-Hispanic-Asian
139249.0,Male,74.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
139250.0,Female,11.0,Non-Hispanic White,,US,,,,,4.0,0.8,Low,White
139251.0,Male,12.0,Non-Hispanic Black,,US,,,,,7.0,0.33,Low,Back-Hispanic-Asian
139252.0,Female,61.0,Mexican American,No,Others,>20,College graduate,Never married,,1.0,5.0,High,Back-Hispanic-Asian
139253.0,Female,49.0,Other Race,No,Others,>20,Some college,Widowed/Divorced/Separated,,4.0,1.62,Low,Back-Hispanic-Asian
139254.0,Male,9.0,Non-Hispanic White,,US,,,,,4.0,2.67,Middle,White
139255.0,Female,79.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,,High,White
139256.0,Female,25.0,Other Hispanic,No,US,,Some college,Married/Living with partner,No,4.0,3.69,Middle,Back-Hispanic-Asian
139257.0,Male,16.0,Other Hispanic,,Others,1-4,,,,3.0,1.85,Low,Back-Hispanic-Asian
139258.0,Female,53.0,Other Race,No,US,,< 9th grade,Widowed/Divorced/Separated,,1.0,0.69,Low,Back-Hispanic-Asian
139259.0,Female,73.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,3.08,Middle,White
139260.0,Male,49.0,Mexican American,No,Others,>20,9-11th grade,Married/Living with partner,,5.0,1.46,Low,Back-Hispanic-Asian
139261.0,Male,76.0,Other Race,Yes,US,,College graduate,Widowed/Divorced/Separated,,1.0,1.51,Low,Back-Hispanic-Asian
139262.0,Male,7.0,Mexican American,,US,,,,,4.0,4.0,Middle,Back-Hispanic-Asian
139263.0,Male,5.0,Non-Hispanic Black,,US,,,,,2.0,2.05,Middle,Back-Hispanic-Asian
139264.0,Female,34.0,Non-Hispanic Black,No,US,,9-11th grade,Never married,No,2.0,5.397605346934028e-79,Low,Back-Hispanic-Asian
139265.0,Female,44.0,Mexican American,No,US,,Some college,Never married,No,2.0,2.08,Middle,Back-Hispanic-Asian
139266.0,Female,60.0,Non-Hispanic White,No,Others,>20,College graduate,Married/Living with partner,,2.0,5.0,High,White
139267.0,Female,20.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,Cannot ascertain,3.0,3.06,Middle,White
139268.0,Male,68.0,Non-Hispanic White,Yes,US,,Some college,Married/Living with partner,,2.0,3.35,Middle,White
139269.0,Female,61.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,1.0,3.46,Middle,White
139270.0,Female,50.0,Non-Hispanic Asian,No,Others,>20,High school,Married/Living with partner,,3.0,3.92,Middle,Back-Hispanic-Asian
139271.0,Female,51.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,,2.0,5.0,High,White
139272.0,Male,12.0,Other Hispanic,,US,,,,,5.0,0.16,Low,Back-Hispanic-Asian
139273.0,Male,30.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,3.0,,High,White
139274.0,Female,57.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,3.0,3.02,Middle,White
139275.0,Female,45.0,Non-Hispanic White,No,US,,High school,Widowed/Divorced/Separated,,2.0,,High,White
139276.0,Male,39.0,Non-Hispanic White,No,US,,High school,Never married,,3.0,1.51,Low,White
139277.0,Male,5.397605346934028e-79,Non-Hispanic White,,US,,,,,4.0,3.42,Middle,White
139278.0,Female,27.0,Non-Hispanic White,No,US,,Some college,Never married,Cannot ascertain,3.0,,High,White
139279.0,Female,7.0,Non-Hispanic Black,,US,,,,,6.0,5.0,High,Back-Hispanic-Asian
139280.0,Female,40.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,Cannot ascertain,6.0,2.96,Middle,White
139281.0,Female,35.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,Cannot ascertain,2.0,,High,White
139282.0,Male,12.0,Mexican American,,US,,,,,7.0,1.07,Low,Back-Hispanic-Asian
139283.0,Female,8.0,Non-Hispanic White,,US,,,,,3.0,5.0,High,White
139284.0,Male,15.0,Non-Hispanic White,,US,,,,,4.0,5.0,High,White
139285.0,Male,79.0,Non-Hispanic White,Yes,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
139286.0,Male,4.0,Non-Hispanic Black,,US,,,,,5.0,0.5,Low,Back-Hispanic-Asian
139287.0,Female,29.0,Non-Hispanic White,No,US,,Some college,Married/Living with partner,No,4.0,2.3,Middle,White
139288.0,Female,44.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,No,2.0,2.13,Middle,White
139289.0,Male,5.397605346934028e-79,Non-Hispanic White,,US,,,,,4.0,2.34,Middle,White
139290.0,Female,55.0,Other Hispanic,No,US,,College graduate,Never married,,1.0,4.42,Middle,Back-Hispanic-Asian
139291.0,Male,11.0,Non-Hispanic Asian,,US,,,,,6.0,,High,Back-Hispanic-Asian
139292.0,Male,29.0,Non-Hispanic White,No,US,,Some college,Never married,,4.0,,High,White
139293.0,Female,1.0,Non-Hispanic White,,US,,,,,6.0,5.0,High,White
139294.0,Male,49.0,Non-Hispanic White,Yes,US,,High school,Married/Living with partner,,5.0,3.08,Middle,White
139295.0,Male,1.0,Other Hispanic,,US,,,,,4.0,2.88,Middle,Back-Hispanic-Asian
139296.0,Female,3.0,Non-Hispanic Black,,US,,,,,5.0,1.85,Low,Back-Hispanic-Asian
139297.0,Female,79.0,Other Hispanic,No,US,,High school,Widowed/Divorced/Separated,,5.0,3.28,Middle,Back-Hispanic-Asian
139298.0,Female,7.0,Other Race,,US,,,,,7.0,2.39,Middle,Back-Hispanic-Asian
139299.0,Female,25.0,Other Hispanic,No,Others,>20,College graduate,Never married,Cannot ascertain,4.0,3.46,Middle,Back-Hispanic-Asian
139300.0,Female,62.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,4.44,Middle,White
139301.0,Female,80.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
139302.0,Female,55.0,Non-Hispanic Black,No,Others,>20,Some college,Married/Living with partner,,3.0,1.01,Low,Back-Hispanic-Asian
139303.0,Female,35.0,Mexican American,No,Others,5-9,High school,Married/Living with partner,No,4.0,,High,Back-Hispanic-Asian
139304.0,Male,68.0,Non-Hispanic Black,No,US,,High school,Married/Living with partner,,2.0,5.0,High,Back-Hispanic-Asian
139305.0,Male,59.0,Mexican American,No,Others,>20,< 9th grade,Widowed/Divorced/Separated,,2.0,0.66,Low,Back-Hispanic-Asian
139306.0,Male,2.0,Non-Hispanic White,,US,,,,,3.0,0.73,Low,White
139307.0,Female,14.0,Non-Hispanic Black,,US,,,,,4.0,0.99,Low,Back-Hispanic-Asian
139308.0,Female,43.0,Non-Hispanic Black,No,US,,Some college,Never married,No,3.0,1.37,Low,Back-Hispanic-Asian
139309.0,Female,70.0,Non-Hispanic White,No,US,,9-11th grade,Widowed/Divorced/Separated,,7.0,0.96,Low,White
139310.0,Female,72.0,Non-Hispanic White,Yes,US,,College graduate,Widowed/Divorced/Separated,,1.0,1.64,Low,White
139311.0,Male,17.0,Non-Hispanic White,No,US,,,,,4.0,3.69,Middle,White
139312.0,Female,62.0,Non-Hispanic White,No,US,,Some college,Widowed/Divorced/Separated,,1.0,2.33,Middle,White
139313.0,Female,5.397605346934028e-79,Other Race,,US,,,,,6.0,2.31,Middle,Back-Hispanic-Asian
139314.0,Female,53.0,Mexican American,No,Others,>20,9-11th grade,Married/Living with partner,,4.0,1.25,Low,Back-Hispanic-Asian
139315.0,Male,73.0,Non-Hispanic White,Yes,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
139316.0,Female,2.0,Other Race,,US,,,,,4.0,2.16,Middle,Back-Hispanic-Asian
139317.0,Male,24.0,Non-Hispanic White,No,US,,College graduate,Never married,,1.0,5.0,High,White
139318.0,Male,6.0,Non-Hispanic Black,,US,,,,,6.0,0.3,Low,Back-Hispanic-Asian
139319.0,Male,18.0,Other Hispanic,No,US,,,,,2.0,5.397605346934028e-79,Low,Back-Hispanic-Asian
139320.0,Female,11.0,Non-Hispanic Black,,US,,,,,6.0,1.41,Low,Back-Hispanic-Asian
139321.0,Female,27.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,No,2.0,3.77,Middle,White
139322.0,Female,46.0,Non-Hispanic White,No,US,,College graduate,Widowed/Divorced/Separated,,3.0,5.0,High,White
139323.0,Female,22.0,Non-Hispanic Asian,No,Others,>20,High school,Never married,No,2.0,0.14,Low,Back-Hispanic-Asian
139324.0,Female,4.0,Non-Hispanic White,,US,,,,,7.0,1.85,Low,White
139325.0,Female,75.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,3.08,Middle,White
139326.0,Male,24.0,Mexican American,No,US,,Some college,Never married,,1.0,1.77,Low,Back-Hispanic-Asian
139327.0,Male,4.0,Non-Hispanic Black,,US,,,,,4.0,1.28,Low,Back-Hispanic-Asian
139328.0,Male,31.0,Other Hispanic,No,Others,< 1,High school,Never married,,7.0,5.397605346934028e-79,Low,Back-Hispanic-Asian
139329.0,Male,64.0,Mexican American,No,Others,>20,9-11th grade,Married/Living with partner,,2.0,1.91,Low,Back-Hispanic-Asian
139330.0,Male,8.0,Mexican American,,US,,,,,6.0,0.69,Low,Back-Hispanic-Asian
139331.0,Male,32.0,Non-Hispanic White,No,US,,College graduate,Never married,,3.0,5.0,High,White
139332.0,Male,30.0,Non-Hispanic Black,No,Others,1-4,High school,Married/Living with partner,,3.0,,High,Back-Hispanic-Asian
139333.0,Male,47.0,Non-Hispanic Black,No,US,,High school,Never married,,2.0,0.52,Low,Back-Hispanic-Asian
139334.0,Female,4.0,Other Race,,US,,,,,3.0,5.0,High,Back-Hispanic-Asian
139335.0,Female,31.0,Non-Hispanic Black,No,US,,Some college,Widowed/Divorced/Separated,Cannot ascertain,1.0,0.18,Low,Back-Hispanic-Asian
139336.0,Male,80.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,,High,White
139337.0,Male,65.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,5.0,High,White
139338.0,Male,27.0,Non-Hispanic Asian,No,Others,1-4,< 9th grade,Married/Living with partner,,5.0,0.28,Low,Back-Hispanic-Asian
139339.0,Female,28.0,Mexican American,No,US,,Some college,Married/Living with partner,No,2.0,3.45,Middle,Back-Hispanic-Asian
139340.0,Male,3.0,Non-Hispanic White,,US,,,,,3.0,,High,White
139341.0,Female,72.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
139342.0,Male,75.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,4.48,Middle,White
139343.0,Female,59.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,3.0,,High,White
139344.0,Female,49.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,3.0,,High,White
139345.0,Male,51.0,Mexican American,Yes,US,,High school,Married/Living with partner,,2.0,1.86,Low,Back-Hispanic-Asian
139346.0,Male,75.0,Other Hispanic,No,Others,>20,< 9th grade,Never married,,1.0,,High,Back-Hispanic-Asian
139347.0,Female,67.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,5.0,High,White
139348.0,Male,35.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,2.0,3.55,Middle,White
139349.0,Female,6.0,Other Hispanic,,US,,,,,6.0,,High,Back-Hispanic-Asian
139350.0,Female,3.0,Non-Hispanic Black,,US,,,,,4.0,3.06,Middle,Back-Hispanic-Asian
139351.0,Female,49.0,Non-Hispanic White,No,US,,9-11th grade,Married/Living with partner,,4.0,4.17,Middle,White
139352.0,Male,21.0,Non-Hispanic White,No,US,,High school,Never married,,1.0,1.69,Low,White
139353.0,Male,47.0,Mexican American,No,US,,High school,Never married,,4.0,1.8,Low,Back-Hispanic-Asian
139354.0,Female,3.0,Mexican American,,US,,,,,6.0,0.69,Low,Back-Hispanic-Asian
139355.0,Female,5.397605346934028e-79,Non-Hispanic White,,US,,,,,4.0,0.08,Low,White
139356.0,Female,46.0,Non-Hispanic White,No,US,,College graduate,Married/Living with partner,,4.0,4.32,Middle,White
139357.0,Male,7.0,Mexican American,,US,,,,,5.0,3.08,Middle,Back-Hispanic-Asian
139358.0,Female,6.0,Non-Hispanic Black,,US,,,,,5.0,0.81,Low,Back-Hispanic-Asian
139359.0,Female,17.0,Non-Hispanic White,No,US,,,,,4.0,5.0,High,White
139360.0,Female,57.0,Non-Hispanic Black,No,US,,College graduate,Never married,,2.0,,High,Back-Hispanic-Asian
139361.0,Female,80.0,Non-Hispanic White,No,US,,High school,Married/Living with partner,,2.0,1.09,Low,White
139362.0,Male,70.0,Other Hispanic,No,Others,>20,9-11th grade,Widowed/Divorced/Separated,,1.0,2.24,Middle,Back-Hispanic-Asian
139363.0,Male,5.0,Non-Hispanic Black,,US,,,,,5.0,1.17,Low,Back-Hispanic-Asian
139364.0,Female,80.0,Other Race,No,US,,High school,Widowed/Divorced/Separated,,2.0,,High,Back-Hispanic-Asian
